applicant_id,business_type,years_in_operation,promoter_credit_score,promoter_exp_years,prior_default,annual_revenue,gst_turnover,ebitda_margin,net_margin,total_debt,existing_emi,loan_amount_requested,loan_tenure_months,loan_purpose,proposed_emi,dscr,collateral_type,collateral_value,default_probability_true,default_flag
APP_04028,Manufacturing,4,794,18,0,10601121,9914818,0.1332,0.0983,4525868,54266,2447357,60,Equipment Purchase,70131,0.95,Real Estate,2917102,0.1192,0
APP_04029,Services,2,637,8,0,3015296,3601271,0.2529,0.1075,1625840,37903,546330,36,Expansion,21161,1.08,Inventory,500332,0.2689,0
APP_04030,Retail/Trading,6,819,19,0,14345140,16403881,0.1008,0.0204,5418713,126498,1831557,36,Inventory Restocking,72022,0.61,Machinery,1189123,0.1192,0
APP_04031,Services,2,703,9,0,2140102,2478532,0.2102,0.1172,1353939,18048,716812,12,Expansion,68091,0.44,Real Estate,453059,0.2689,0
APP_04032,Retail/Trading,7,747,9,0,4786029,3950702,0.0703,0.0376,619818,8181,848606,36,Debt Consolidation,35326,0.64,Real Estate,429815,0.2689,1
APP_04033,Manufacturing,10,827,24,0,1320594,1149607,0.1385,0.0892,194938,5154,345460,48,Inventory Restocking,11110,0.94,Machinery,585538,0.1192,0
APP_04034,Construction,18,714,20,0,1075091,932907,0.1269,0.0777,633519,14372,246285,36,Expansion,10121,0.46,Real Estate,315241,0.3318,1
APP_04035,Manufacturing,4,793,5,0,7982788,8531890,0.1426,0.0309,4534715,55620,1134387,12,Debt Consolidation,108901,0.58,Machinery,1127062,0.1192,0
APP_04036,Construction,3,643,3,0,5851661,4709209,0.08,0.0442,318981,6455,1906025,24,Working Capital,106142,0.35,Receivables,2343155,0.5744,0
APP_04037,Construction,10,745,12,0,2957315,3319794,0.203,0.0313,3567080,97494,456493,36,Debt Consolidation,17979,0.43,Inventory,542614,0.3318,0
APP_04038,Tech/Startup,10,642,12,0,1689343,1721133,0.1197,-0.0378,815347,16918,549983,24,Expansion,31151,0.35,None,0,0.9089,1
APP_04039,Services,10,758,16,0,1275595,1309430,0.1892,0.1419,395585,5548,246622,36,Inventory Restocking,9682,1.32,Inventory,140764,0.0474,0
APP_04040,Services,18,748,29,0,7897150,8015090,0.2577,0.1416,10426472,130347,478013,36,Inventory Restocking,19443,1.13,Real Estate,713326,0.1192,0
APP_04041,Logistics,6,724,20,0,2246184,2277941,0.1483,0.0659,1783175,41042,715633,36,Working Capital,29297,0.39,Real Estate,385412,0.2689,0
APP_04042,Retail/Trading,21,851,30,0,36554259,32136838,0.0906,0.0575,12103672,258781,13333019,12,Expansion,1280292,0.18,Machinery,11689959,0.1192,0
APP_04043,Retail/Trading,5,729,13,0,6397528,5842682,0.0798,0.0334,2742343,47948,588096,48,Working Capital,20658,0.62,Receivables,960898,0.2689,1
APP_04044,Services,4,526,15,0,9756168,9707845,0.2641,0.1171,1701913,23664,2486185,36,Equipment Purchase,95327,1.8,Real Estate,2870527,0.3775,0
APP_04045,Retail/Trading,3,850,3,0,28148901,30151351,0.109,0.0116,17485575,258595,2114408,36,Debt Consolidation,86192,0.74,None,0,0.1824,0
APP_04046,Retail/Trading,3,707,17,0,1921769,1746468,0.0693,0.0464,108565,2099,654286,36,Equipment Purchase,26374,0.39,Machinery,520443,0.2689,0
APP_04047,Retail/Trading,19,627,26,0,8898592,9988259,0.1023,-0.0126,3672892,93732,3521934,36,Equipment Purchase,140398,0.32,Inventory,4143104,0.8176,1
APP_04048,Services,13,686,13,0,9485472,10663921,0.1794,0.1201,4088283,84921,2117606,48,Working Capital,68959,0.92,Real Estate,1779115,0.5,0
APP_04049,Logistics,18,727,20,0,2792872,2540261,0.1301,0.0892,260160,5590,445991,60,Working Capital,12234,1.7,Inventory,439024,0.0474,0
APP_04050,Retail/Trading,1,659,4,0,823486,843270,0.0559,0.0018,258373,6981,284936,12,Debt Consolidation,27520,0.11,None,0,0.8176,1
APP_04051,Logistics,2,710,12,0,500000,469784,0.0731,0.0631,45515,549,116136,12,Working Capital,10908,0.27,Real Estate,153512,0.2689,0
APP_04052,Services,5,544,12,0,1750761,1534146,0.3038,0.1805,2763063,57256,362685,36,Working Capital,15205,0.61,Real Estate,474477,0.8176,1
APP_04053,Tech/Startup,4,714,16,0,19837497,22265606,0.0663,-0.0955,3045107,39986,2573571,24,Working Capital,138729,0.61,None,0,0.7858,0
APP_04054,Services,7,522,7,1,2032698,2432311,0.2542,0.1945,2364558,39892,539897,60,Working Capital,16032,0.77,Machinery,617877,0.9707,1
APP_04055,Tech/Startup,6,845,17,0,16468698,16901621,0.1216,-0.0907,3801172,45980,4318276,36,Working Capital,164815,0.79,None,0,0.5744,1
APP_04056,Manufacturing,3,710,4,0,2083737,2428759,0.1466,0.0497,1133283,26246,295874,36,Equipment Purchase,11316,0.68,Inventory,557038,0.2689,0
APP_04057,Tech/Startup,4,688,14,0,5491400,5803682,0.1165,-0.0513,3133053,75838,680898,36,Equipment Purchase,26526,0.52,Receivables,1162501,0.8581,1
APP_04058,Manufacturing,5,831,9,0,9823541,10081796,0.1364,0.0611,4841296,134040,1999071,36,Debt Consolidation,83314,0.51,Real Estate,2000013,0.1192,0
APP_04059,Logistics,2,646,7,0,17926558,17784184,0.1413,0.0858,5537289,78559,3724881,24,Inventory Restocking,201501,0.75,Real Estate,6442624,0.5,0
APP_04060,Construction,5,755,9,0,2993906,2677408,0.2209,0.0724,1179842,23268,284253,48,Debt Consolidation,9206,1.7,Real Estate,219306,0.063,0
APP_04061,Retail/Trading,2,719,14,0,2411764,2010692,0.1435,-0.0003,505890,6504,353614,12,Expansion,34506,0.7,Machinery,280038,0.6225,1
APP_04062,Retail/Trading,5,762,7,0,500000,488467,0.0632,0.0012,161682,2434,100000,60,Debt Consolidation,2763,0.51,Inventory,158625,0.2689,0
APP_04063,Tech/Startup,3,782,12,0,3109179,3185428,0.0756,-0.0808,907073,14236,1136423,24,Debt Consolidation,60190,0.26,Receivables,926940,0.4502,1
APP_04064,Retail/Trading,11,666,17,0,280084885,281143567,0.1614,0.0188,149108839,2511484,21291576,48,Working Capital,739179,1.16,Real Estate,33536293,0.2689,0
APP_04065,Logistics,8,666,19,0,4008780,4322379,0.1129,0.0036,847785,17518,1433401,12,Working Capital,133978,0.25,Real Estate,1541956,0.5,0
APP_04066,Manufacturing,8,596,8,0,945899,829401,0.0496,0.131,135475,3464,222058,36,Working Capital,8633,0.32,Inventory,236216,0.8176,1
APP_04067,Manufacturing,10,835,11,0,4343016,4089736,0.138,0.1488,2344443,40921,1228476,36,Inventory Restocking,49611,0.55,Machinery,1110774,0.1192,1
APP_04068,Construction,8,531,18,0,12661663,12234039,0.1325,0.0227,1501833,36847,4724539,12,Working Capital,462573,0.28,Real Estate,7139977,0.8581,1
APP_04069,Services,11,798,24,0,2538308,2220027,0.2511,0.1522,1583084,19919,451527,36,Expansion,17658,1.41,Real Estate,614565,0.018,0
APP_04070,Tech/Startup,7,726,18,0,1412753,1642446,0.1072,-0.0521,275158,3629,418056,36,Equipment Purchase,16239,0.64,Receivables,748240,0.69,1
APP_04071,Retail/Trading,9,704,17,0,109901089,117880411,0.0043,-0.016,1925664,29288,31332130,36,Expansion,1336389,0.03,Real Estate,49245479,0.6225,1
APP_04072,Services,8,635,21,1,8421990,7047057,0.3082,0.209,9952360,172433,3334446,36,Inventory Restocking,134713,0.7,Inventory,3159654,0.8808,1
APP_04073,Services,8,638,11,0,33867238,36749990,0.2356,0.0951,17131687,296388,2239196,48,Working Capital,69742,1.82,Real Estate,3988254,0.1192,0
APP_04074,Services,2,703,9,0,3333847,3397573,0.3102,0.1246,753816,12930,698116,24,Debt Consolidation,37034,1.72,Inventory,1080417,0.0474,0
APP_04075,Services,3,747,11,0,45266443,45699922,0.2674,0.1343,18221028,253837,17941095,12,Equipment Purchase,1722375,0.51,Machinery,14954562,0.2689,0
APP_04076,Services,7,531,13,0,16013044,19150228,0.2253,0.1241,4979657,118400,2638251,36,Inventory Restocking,100617,1.37,Real Estate,3435635,0.3775,0
APP_04077,Retail/Trading,3,547,3,0,9953250,10423842,0.1498,0.0436,5407923,87930,3861685,48,Expansion,132441,0.56,Real Estate,4240182,0.8176,1
APP_04078,Retail/Trading,6,631,10,0,1233674,1429447,0.0965,0.0311,170454,2272,414331,48,Working Capital,13858,0.62,Real Estate,825868,0.5,1
APP_04079,Tech/Startup,4,706,9,1,2229173,2597921,0.1193,-0.0855,838144,13856,376202,36,Inventory Restocking,15547,0.75,None,0,0.9644,1
APP_04080,Retail/Trading,4,807,17,0,9249382,7774729,0.1061,0.0663,3808972,103901,556693,48,Inventory Restocking,18116,0.67,Real Estate,386992,0.1192,0
APP_04081,Services,6,630,16,0,3552852,2854165,0.261,0.176,4949304,103660,526250,48,Debt Consolidation,17331,0.64,Machinery,282674,0.5,0
APP_04082,Retail/Trading,5,585,12,0,8427818,8209594,0.0597,0.0423,929193,13646,786335,24,Debt Consolidation,44276,0.72,Machinery,1507697,0.8176,0
APP_04083,Services,14,824,23,0,3041500,3369112,0.2306,0.1006,1068039,13211,608179,24,Debt Consolidation,32063,1.29,Receivables,1152461,0.018,0
APP_04084,Services,2,598,16,0,8937763,10096797,0.2382,0.1838,3093728,39210,3385918,36,Expansion,128581,1.06,Real Estate,3576259,0.6225,1
APP_04085,Retail/Trading,9,592,21,1,2455151,2737487,0.0133,0.079,81011,1073,563251,24,Debt Consolidation,31867,0.08,Inventory,890163,0.9707,1
APP_04086,Manufacturing,10,900,17,0,9251667,9056597,0.1224,0.0969,4610273,56492,1911652,36,Inventory Restocking,72289,0.73,Machinery,1870409,0.1192,0
APP_04087,Manufacturing,15,861,27,1,1606848,1767509,0.2259,0.1348,1522890,30805,201683,36,Inventory Restocking,8515,0.77,Machinery,339670,0.5,0
APP_04088,Services,6,634,17,0,3572020,3884609,0.3304,0.1272,1959551,53546,955524,36,Inventory Restocking,40044,1.05,Machinery,501142,0.2689,1
APP_04089,Tech/Startup,9,768,22,0,4164026,3853921,0.1572,-0.0678,799724,15086,871867,24,Equipment Purchase,47172,0.88,Receivables,646927,0.69,1
APP_04090,Manufacturing,14,582,22,0,1826321,1584311,0.103,0.0624,558464,8767,585245,48,Equipment Purchase,20109,0.54,Real Estate,318488,0.8176,1
APP_04091,Services,4,874,12,0,2495288,2616477,0.3132,0.1359,997737,19490,575519,36,Expansion,22044,1.57,Machinery,681355,0.018,0
APP_04092,Retail/Trading,3,688,17,0,7542537,8076809,0.0411,0.078,1539633,40387,2717588,36,Debt Consolidation,113041,0.17,None,0,0.6225,0
APP_04093,Retail/Trading,6,793,9,0,12602576,12945218,0.0732,0.0496,886745,14694,4083927,60,Inventory Restocking,124909,0.55,Real Estate,6645669,0.1192,0
APP_04094,Logistics,5,599,10,0,7281592,6446188,0.0729,0.0381,2462864,54027,733786,24,Debt Consolidation,38101,0.48,None,0,0.8808,0
APP_04095,Retail/Trading,9,844,11,1,9900659,9016226,0.0699,0.0126,508319,7167,966309,36,Inventory Restocking,38907,1.25,Real Estate,810228,0.1192,0
APP_04096,Retail/Trading,2,638,2,0,5974232,6472450,0.0759,0.0033,2240172,55612,349629,36,Equipment Purchase,14866,0.54,None,0,0.6225,1
APP_04097,Manufacturing,13,827,25,0,2341084,2774299,0.1462,0.1142,1351896,16488,419413,48,Inventory Restocking,14927,0.91,Real Estate,727212,0.1192,0
APP_04098,Manufacturing,7,842,19,0,678588,799332,0.0664,0.076,102355,1310,100000,24,Expansion,5659,0.54,Inventory,98900,0.1192,0
APP_04099,Retail/Trading,5,818,10,0,2854885,2877333,0.056,0.0127,436181,5596,592340,48,Working Capital,20209,0.52,Real Estate,920694,0.1192,0
APP_04100,Manufacturing,6,592,6,0,4657801,5378007,0.2476,0.1234,4850190,65618,626352,60,Inventory Restocking,17145,1.16,Real Estate,774013,0.6225,0
APP_04101,Services,11,663,19,0,2537387,2059801,0.2255,0.1093,870337,13105,569347,36,Expansion,22684,1.33,Inventory,306581,0.1192,0
APP_04102,Retail/Trading,8,773,18,1,34740968,39759677,0.156,0.042,29257188,758654,3661900,24,Equipment Purchase,202508,0.47,Real Estate,3556347,0.7311,1
APP_04103,Services,6,794,11,0,7509469,7437831,0.1922,0.1227,4556022,67201,1818917,36,Equipment Purchase,71296,0.87,Machinery,2870427,0.1192,0
APP_04104,Manufacturing,5,822,5,0,4829123,5372935,0.1553,0.1326,3509466,48842,1874915,24,Working Capital,104465,0.41,Machinery,1948654,0.1192,1
APP_04105,Retail/Trading,5,707,15,0,10391356,8336290,0.0616,0.0436,2104441,49774,2837165,36,Debt Consolidation,119401,0.32,Inventory,3936320,0.2689,0
APP_04106,Services,9,669,21,1,61034398,70032352,0.2204,0.1642,40196454,613159,15108231,48,Debt Consolidation,523516,0.99,Machinery,20202091,0.8808,1
APP_04107,Construction,5,787,7,0,3844471,3990529,0.0585,0.0792,693313,11753,1252590,36,Inventory Restocking,49463,0.31,Inventory,1117143,0.1545,1
APP_04108,Manufacturing,9,694,9,0,1694518,1518444,0.1621,0.0552,685824,11688,100000,12,Equipment Purchase,9704,1.07,Machinery,183565,0.2689,0
APP_04109,Logistics,3,775,4,0,7930411,7446602,-0.0476,0.0988,1709147,37502,1180537,36,Expansion,45025,-0.38,Inventory,1141118,0.2689,0
APP_04110,Services,3,780,8,0,1357087,1194598,0.163,0.1879,1140157,15947,536649,36,Working Capital,21173,0.5,Inventory,837768,0.2689,0
APP_04111,Services,6,677,12,0,1716794,1664882,0.2087,0.1614,1862627,23165,556098,36,Debt Consolidation,23137,0.64,Real Estate,1045324,0.5,0
APP_04112,Services,5,649,5,0,29763869,27739997,0.2807,0.1997,9745185,132022,2428539,36,Inventory Restocking,101396,2.98,Receivables,2643176,0.0474,0
APP_04113,Manufacturing,4,640,13,1,25519908,25872115,0.0958,0.0788,11460488,213363,4191925,48,Inventory Restocking,135933,0.58,Inventory,2447126,0.8808,0
APP_04114,Manufacturing,2,795,6,0,11760889,13241746,0.1018,0.0487,1915315,23009,2398662,36,Equipment Purchase,102133,0.8,Inventory,3092910,0.1192,0
APP_04115,Services,3,799,8,0,8604933,10264911,0.2547,0.1752,1242456,23232,3244957,60,Expansion,90966,1.6,Inventory,3916942,0.018,0
APP_04116,Retail/Trading,15,747,29,1,1245180,1121388,0.2043,0.0234,512614,10848,317726,60,Expansion,9521,1.04,Real Estate,283153,0.5,0
APP_04117,Logistics,4,662,7,0,2042373,1720910,0.1165,0.0498,502200,6089,157321,12,Debt Consolidation,15375,0.92,Machinery,295489,0.5,1
APP_04118,Retail/Trading,6,690,11,0,26367177,25266792,0.0882,0.0376,11517543,155829,6016347,24,Inventory Restocking,327432,0.4,Real Estate,3953120,0.5,1
APP_04119,Manufacturing,4,763,8,0,2933460,2515212,0.0922,-0.0026,1240066,17094,443789,36,Equipment Purchase,17681,0.65,Machinery,642686,0.6225,1
APP_04120,Services,5,646,17,0,2063868,2339799,0.2365,0.2088,471396,11868,347855,24,Expansion,18340,1.35,Machinery,251800,0.1192,1
APP_04121,Retail/Trading,10,641,22,0,4291181,4293111,0.0836,0.026,822846,18197,386181,36,Inventory Restocking,14968,0.9,Real Estate,583612,0.5,0
APP_04122,Services,5,681,15,0,10771842,11288728,0.2489,0.129,5046273,136796,2268167,36,Expansion,87489,1.0,Machinery,4103423,0.5,0
APP_04123,Services,5,718,11,0,4201697,3614488,0.245,0.1514,3886528,53037,1194625,12,Working Capital,114145,0.51,Machinery,1772360,0.2689,0
APP_04124,Logistics,4,752,16,1,4353180,4787816,0.122,0.0533,1847298,37428,1374920,24,Expansion,74804,0.39,Receivables,2654308,0.7311,1
APP_04125,Tech/Startup,5,717,8,0,500000,594716,0.1051,-0.0519,222573,5255,146692,12,Expansion,14307,0.22,Receivables,243942,0.69,0
APP_04126,Services,8,722,8,0,4950628,4915746,0.3068,0.2068,8366848,187049,1392016,12,Inventory Restocking,131434,0.4,Machinery,2748127,0.2689,0
APP_04127,Services,1,751,2,0,17839017,21138930,0.1655,0.1333,8315394,124529,6319043,36,Expansion,262580,0.64,Real Estate,9427655,0.5,0
APP_04128,Logistics,2,781,7,0,4963810,4039977,0.0091,0.0649,184886,3255,825629,36,Expansion,34056,0.1,Real Estate,1163221,0.1192,0
APP_04129,Retail/Trading,8,730,21,0,64612874,52613558,0.1423,0.0333,51054869,628855,8083581,60,Working Capital,241208,0.88,Inventory,5136628,0.2689,0
APP_04130,Manufacturing,6,653,18,0,2265311,2682139,0.1561,0.0627,1230354,22970,184177,24,Expansion,9828,0.9,Machinery,269319,0.5,1
APP_04131,Retail/Trading,4,774,13,0,2995369,3235316,0.0894,0.0278,587901,7732,323491,60,Expansion,9141,1.32,Inventory,485986,0.0474,0
APP_04132,Retail/Trading,8,640,20,0,2410555,2110382,0.1342,0.0912,878623,14118,246568,12,Inventory Restocking,23949,0.71,Real Estate,313872,0.5,1
APP_04133,Services,4,770,14,1,2331069,2204142,0.3279,0.218,3554286,50879,861036,36,Equipment Purchase,33710,0.75,None,0,0.8176,1
APP_04134,Services,10,693,11,0,10265599,10297434,0.2827,0.1601,12943115,293523,1161869,24,Working Capital,61945,0.68,None,0,0.6225,1
APP_04135,Services,4,758,16,1,3875215,4189320,0.2492,0.1612,4458241,61961,321179,48,Expansion,11453,1.1,Real Estate,591481,0.5,0
APP_04136,Manufacturing,3,611,7,0,55573160,63176158,0.1669,0.1197,42559084,1061020,10563808,12,Equipment Purchase,1038693,0.37,Real Estate,17212422,0.5,1
APP_04137,Services,24,657,35,0,7250743,6040322,0.2411,0.1186,9725444,140594,792968,60,Inventory Restocking,21153,0.9,Real Estate,1274140,0.5,1
APP_04138,Retail/Trading,9,721,12,0,1892909,2011461,0.0785,0.0023,698556,11972,181149,12,Working Capital,17529,0.42,Real Estate,262579,0.2689,0
APP_04139,Services,3,817,9,0,1637800,1622543,0.2393,0.0983,2039770,43427,289633,24,Inventory Restocking,15740,0.55,Inventory,433608,0.1192,0
APP_04140,Services,4,686,7,0,39825976,41381136,0.2518,0.1235,36658627,620716,14806674,36,Equipment Purchase,593431,0.69,Real Estate,15936228,0.5,0
APP_04141,Retail/Trading,4,725,10,0,7024139,7048109,0.1173,0.0187,3330325,43210,426027,48,Working Capital,13723,1.21,Receivables,722212,0.1192,0
APP_04142,Manufacturing,1,650,11,0,25810388,25301335,0.0542,0.0678,8149745,187667,3166957,60,Expansion,92483,0.42,Real Estate,2353131,0.7311,1
APP_04143,Manufacturing,5,707,12,0,5858523,5168418,0.1458,0.09,4516510,102317,1982989,36,Equipment Purchase,79440,0.39,Real Estate,2925693,0.2689,0
APP_04144,Tech/Startup,7,597,13,0,5493370,5432582,0.1265,-0.0742,3319819,53865,746178,48,Inventory Restocking,24504,0.74,Receivables,1135695,0.9644,1
APP_04145,Logistics,14,624,15,0,26902651,23563011,0.0819,0.0491,9411155,142566,5498420,48,Working Capital,192898,0.55,Receivables,4932746,0.5,1
APP_04146,Services,5,790,15,0,8430369,6894731,0.2652,0.1642,5526380,98387,712280,36,Equipment Purchase,27872,1.48,Receivables,1009982,0.018,0
APP_04147,Manufacturing,4,864,4,0,8319739,7899840,0.1976,0.0297,5777089,118414,2731461,36,Equipment Purchase,111348,0.6,Real Estate,2459121,0.1192,0
APP_04148,Retail/Trading,15,821,19,0,3314013,2684291,0.1285,0.0546,342072,8720,1019925,12,Inventory Restocking,99600,0.33,Real Estate,1342032,0.1192,0
APP_04149,Services,13,799,25,1,15335846,15719517,0.2925,0.1433,12510652,325882,1454180,36,Inventory Restocking,62054,0.96,Receivables,1240512,0.5,1
APP_04150,Tech/Startup,6,736,18,0,4930172,4086900,0.1127,-0.0352,619990,16332,1882275,48,Expansion,63710,0.58,None,0,0.7858,1
APP_04151,Manufacturing,6,752,17,0,2768777,2699616,0.1408,0.1085,1756949,22166,710795,36,Expansion,28700,0.64,Inventory,383765,0.2689,1
APP_04152,Manufacturing,8,684,20,0,71341152,85042729,0.0909,0.1016,35077826,829162,23496581,48,Equipment Purchase,823224,0.33,Real Estate,30384619,0.5,0
APP_04153,Services,4,802,10,0,3762031,3024494,0.2747,0.1956,1506343,30027,1193804,48,Inventory Restocking,37934,1.27,Inventory,944273,0.018,0
APP_04154,Retail/Trading,6,701,17,0,2087680,1976493,0.1769,0.0242,683799,8206,483664,48,Equipment Purchase,16437,1.25,Inventory,321248,0.1192,1
APP_04155,Retail/Trading,4,634,4,0,21102766,22565296,0.1569,0.0391,17262218,214387,6576087,24,Debt Consolidation,341875,0.5,Real Estate,3437070,0.5,1
APP_04156,Manufacturing,13,614,23,0,12169819,10509451,0.1666,0.0919,7545491,198266,1621375,24,Inventory Restocking,89122,0.59,Real Estate,1236566,0.5,0
APP_04157,Services,3,606,10,1,2432765,2491865,0.1831,0.1841,1663827,26638,139743,12,Debt Consolidation,13599,0.92,Real Estate,142043,0.8808,1
APP_04158,Logistics,7,590,9,0,4903101,4428854,0.0506,0.0651,892284,13436,832186,60,Debt Consolidation,22454,0.58,Real Estate,1245466,0.8176,0
APP_04159,Construction,7,814,13,0,12027540,10693775,0.0147,0.0535,300959,7797,1243358,24,Inventory Restocking,69515,0.19,Real Estate,1946364,0.1545,0
APP_04160,Services,14,830,16,0,6945209,8042506,0.2495,0.1692,3184976,44890,2732094,36,Expansion,104898,0.96,Receivables,4403993,0.1192,0
APP_04161,Services,4,716,7,0,13841673,12198835,0.3225,0.1477,25550499,306295,5166664,24,Equipment Purchase,271487,0.64,Receivables,7572511,0.2689,0
APP_04162,Manufacturing,3,649,10,1,5347277,5083232,0.0877,0.0666,2100068,37096,537124,12,Working Capital,52378,0.44,Machinery,549379,0.8808,0
APP_04163,Services,9,743,22,0,14384986,12483851,0.2618,0.1546,3756372,65246,2451150,24,Working Capital,128171,1.62,Inventory,2137581,0.0474,0
APP_04164,Retail/Trading,8,643,21,0,3720216,3398622,-0.007,0.0146,44654,660,849179,12,Inventory Restocking,82118,-0.03,Machinery,622405,0.5,1
APP_04165,Services,18,590,19,0,2482731,2277266,0.2233,0.1438,2189744,30688,470614,36,Expansion,18472,0.94,Receivables,754599,0.8176,1
APP_04166,Retail/Trading,7,653,12,0,19069605,17748256,0.11,0.0063,4319909,58448,5625658,60,Expansion,157004,0.81,Inventory,5931466,0.5,0
APP_04167,Retail/Trading,13,617,22,0,7643000,8074269,0.1333,0.0522,1920527,48346,1729086,36,Expansion,70942,0.71,Inventory,1084163,0.5,1
APP_04168,Manufacturing,12,891,20,0,12290713,13483368,0.0454,0.0675,900336,12095,3046156,48,Working Capital,95549,0.43,Machinery,4720478,0.1192,0
APP_04169,Retail/Trading,3,552,12,0,23422253,23522216,0.0906,0.0753,3228633,41672,6726258,36,Debt Consolidation,273428,0.56,Inventory,10761045,0.8176,0
APP_04170,Manufacturing,2,813,10,0,2711243,2831053,0.0901,0.0283,945872,24779,158021,48,Working Capital,5603,0.67,Machinery,104680,0.1192,0
APP_04171,Manufacturing,5,854,9,0,10209743,11489100,0.1612,0.0498,9021116,238159,554888,60,Expansion,17159,0.54,Real Estate,632593,0.1192,1
